app_id,id,unix_time,thumbs_up,minutes_played,useful_score,text,dt,len,hours_played
730,191757489,1743543880,1,29189,0.5238095521926879,Very good until I play against cheater's,2025-04-01 21:44:40+00:00,40.0,486.48333333333335
730,191757374,1743543770,1,40830,0.5,"I like the new graphics, more accurate collisions in the game!",2025-04-01 21:42:50+00:00,62.0,680.5
730,191757288,1743543680,1,73360,0.5,Lots of scammers,2025-04-01 21:41:20+00:00,16.0,1222.6666666666667
730,191756305,1743542653,1,31234,0.5,"very good, very good",2025-04-01 21:24:13+00:00,20.0,520.5666666666667
730,191756155,1743542501,1,6542,0.5,na dedinu dobre,2025-04-01 21:21:41+00:00,15.0,109.03333333333333
730,191755983,1743542336,1,569,0.5,Everybody deserves a chance!,2025-04-01 21:18:56+00:00,28.0,9.483333333333333
730,191755589,1743541925,1,108302,0.5238095521926879,"Game good, Case bad.",2025-04-01 21:12:05+00:00,20.0,1805.0333333333333
730,191755219,1743541564,0,37096,0.5,"ban pln, tire gallery case la",2025-04-01 21:06:04+00:00,29.0,618.2666666666667
730,191755084,1743541428,1,8989,0.5238095521926879,"Very nice game, I am happy with it! Keep up the good work",2025-04-01 21:03:48+00:00,57.0,149.81666666666666
730,191755032,1743541374,1,10193,0.5,gówno jebane 2 a nie counter strike,2025-04-01 21:02:54+00:00,35.0,169.88333333333333
730,191754974,1743541309,1,600,0.5,Swords are better,2025-04-01 21:01:49+00:00,17.0,10.0
730,191754558,1743540881,1,1266,0.5,only have this game to open cases,2025-04-01 20:54:41+00:00,33.0,21.1
730,191754331,1743540649,1,54170,0.5,JEBAC TA GRE,2025-04-01 20:50:49+00:00,12.0,902.8333333333334
730,191753785,1743540138,1,71600,0.5180723071098327,"Counter-Shite 2, All we want is an Anti-Cheat, Valve please!",2025-04-01 20:42:18+00:00,60.0,1193.3333333333333
730,191753179,1743539567,0,16404,0.5,the shitiest game i ever played,2025-04-01 20:32:47+00:00,31.0,273.4
730,191753165,1743539549,0,14276,0.5,"It is a shame that there are only skin updates lately, I hope we get more map related content soon",2025-04-01 20:32:29+00:00,98.0,237.93333333333334
730,191753103,1743539499,1,8220,0.5,"Good and nice game , played for 2 months and already can make an conversation in russian",2025-04-01 20:31:39+00:00,88.0,137.0
730,191753079,1743539477,1,41668,0.5,fuck this game and i will play this game every night,2025-04-01 20:31:17+00:00,52.0,694.4666666666667
730,191752982,1743539400,1,82290,0.5,"This isn't a free game! Every match takes a piece of your sanity until you're left with nothing, but regret... Anyways 100% recommend!",2025-04-01 20:30:00+00:00,134.0,1371.5
730,191751957,1743538488,1,50861,0.5,I like this game !,2025-04-01 20:14:48+00:00,18.0,847.6833333333333
730,191751937,1743538470,1,17172,0.5,"иногда не регает, а так норм",2025-04-01 20:14:30+00:00,28.0,286.2
730,191751920,1743538457,0,612,0.4761904776096343,never buy this game it's full of hackers waste of time and money,2025-04-01 20:14:17+00:00,64.0,10.2
730,191751599,1743538187,0,33442,0.5,best game ever made,2025-04-01 20:09:47+00:00,19.0,557.3666666666667
730,191751598,1743538186,0,23747,0.5180723071098327,"Great game but Full of cheaters, no working anti cheat, no new content other than cases you buy pretty much just a gambling site at this point..  Devs just wanna milk it for money such a shame",2025-04-01 20:09:46+00:00,192.0,395.78333333333336
730,191751472,1743538072,0,9794,0.5246179699897766,"The good skins are too expensive, and there are so many hackers. Compared to CSGO we are missing tons of maps and danger zoen.",2025-04-01 20:07:52+00:00,126.0,163.23333333333332
730,191751123,1743537769,1,6954,0.5238095521926879,Don't buy skins unless you don't care.,2025-04-01 20:02:49+00:00,38.0,115.9
730,191750527,1743537229,1,37538,0.5,If u want to hate your life play it... :D,2025-04-01 19:53:49+00:00,41.0,625.6333333333333
730,191750522,1743537225,1,81848,0.5,Hayatımda bu kadar değer verdiğim bir oyun daha yoktur. İndirin sonuna kadar savaşın abilerim ablalarım kardeşlerim…,2025-04-01 19:53:45+00:00,116.0,1364.1333333333334
730,191750404,1743537128,0,10063,0.5,"same game, same problems",2025-04-01 19:52:08+00:00,24.0,167.71666666666667
730,191750331,1743537047,1,745,0.5,very good game!,2025-04-01 19:50:47+00:00,15.0,12.416666666666666
730,191750327,1743537044,1,4411,0.5,It's a love and hate relationship.,2025-04-01 19:50:44+00:00,34.0,73.51666666666667
730,191750197,1743536914,1,24389,0.5238095521926879,the best and worst game in the same time,2025-04-01 19:48:34+00:00,40.0,406.48333333333335
730,191749791,1743536563,1,12015,0.5,zajebista gra,2025-04-01 19:42:43+00:00,13.0,200.25
730,191749276,1743536085,0,84215,0.5,"teribble fuxxing game, devs doing shxt and just pumping out skins to make money, save yourself and uninstall this shit",2025-04-01 19:34:45+00:00,118.0,1403.5833333333333
730,191749060,1743535909,1,12009,0.5,Non Gay.,2025-04-01 19:31:49+00:00,8.0,200.15
730,191749024,1743535873,1,2429,0.5238095521926879,"Cancer game, recommend!",2025-04-01 19:31:13+00:00,23.0,40.483333333333334
730,191748904,1743535780,1,7953,0.5,best game if has no hackers,2025-04-01 19:29:40+00:00,27.0,132.55
730,191748831,1743535724,1,44450,0.5,"I learnt fluent Russian after 6 games. Well, idk atleast I can curse your entire family fluently.",2025-04-01 19:28:44+00:00,97.0,740.8333333333334
730,191748226,1743535211,0,48045,0.5,Play if you want to fuck up your bank account + lose your remaining brain cells,2025-04-01 19:20:11+00:00,79.0,800.75
730,191748209,1743535202,1,8078,0.5,https://steamcommunity.com/id/ITFYTD/inventory/#730_2_573158315,2025-04-01 19:20:02+00:00,63.0,134.63333333333333
730,191747873,1743534890,1,10078,0.5,best game i even play in my life,2025-04-01 19:14:50+00:00,32.0,167.96666666666667
730,191747387,1743534491,1,31511,0.5,m am saturat sa l boostez pe Ruben,2025-04-01 19:08:11+00:00,34.0,525.1833333333333
730,191747010,1743534161,1,6035,0.5,better then valorent,2025-04-01 19:02:41+00:00,20.0,100.58333333333333
730,191746947,1743534114,1,4390,0.5,"If you want to stay virgin, start playing this game. It is worth your time more than women anyway!",2025-04-01 19:01:54+00:00,98.0,73.16666666666667
730,191746617,1743533826,0,108097,0.5,I dont know what happen. VAC-system just timed out?!,2025-04-01 18:57:06+00:00,52.0,1801.6166666666666
730,191745952,1743533203,1,9309,0.4761904776096343,GREAT GAME,2025-04-01 18:46:43+00:00,10.0,155.15
730,191745915,1743533175,1,7075,0.5138888955116271,takes time for it to be fun,2025-04-01 18:46:15+00:00,27.0,117.91666666666667
730,191745631,1743532933,0,58113,0.5,game have proplem im play rank turn out game and ican run and back to mach  dont download contact :/,2025-04-01 18:42:13+00:00,100.0,968.55
730,191745432,1743532780,1,3800,0.5364238619804382,To Many Cheater,2025-04-01 18:39:40+00:00,15.0,63.333333333333336
730,191745341,1743532714,0,101501,0.5220588445663452,cs go>cs2,2025-04-01 18:38:34+00:00,9.0,1691.6833333333334
730,191745254,1743532633,1,46396,0.5,I learned russian,2025-04-01 18:37:13+00:00,17.0,773.2666666666667
730,191745248,1743532630,1,149553,0.5,Siempre te expulsan del team re troll no juego más cs además full cheats,2025-04-01 18:37:10+00:00,72.0,2492.55
730,191745205,1743532595,0,17673,0.5,"Bring back csgo pls, csgo more smoother than cs2, and cs2 is very laggy compared to csgo, before I played csgo even though there was a packet loss my game was still smooth, not in cs2 the slightest lag is very uncomfortable, and what's worse my ping is 27 but for some reason I always play on the Hong Kong server and it's very laggy even though I've set it to low ping at 27 ping",2025-04-01 18:36:35+00:00,380.0,294.55
730,191744800,1743532283,0,90169,0.5,Bad game,2025-04-01 18:31:23+00:00,8.0,1502.8166666666666
730,191744524,1743532027,0,7280,0.5238095521926879,worst game of all time,2025-04-01 18:27:07+00:00,22.0,121.33333333333333
730,191744092,1743531684,1,20525,0.5238095521926879,i love game i love open case i love finding cheaters i love valve i love the community and i hate gaben,2025-04-01 18:21:24+00:00,103.0,342.0833333333333
730,191744080,1743531670,0,7706,0.5,Pls fix antycheat,2025-04-01 18:21:10+00:00,17.0,128.43333333333334
730,191743705,1743531336,0,117368,0.5,Where is the anticheat?,2025-04-01 18:15:36+00:00,23.0,1956.1333333333334
730,191743685,1743531325,1,21717,0.5,veri fun,2025-04-01 18:15:25+00:00,8.0,361.95
730,191743623,1743531282,0,26086,0.5,Where is VAC?,2025-04-01 18:14:42+00:00,13.0,434.76666666666665
730,191743462,1743531147,1,68924,0.5,Amesome.,2025-04-01 18:12:27+00:00,8.0,1148.7333333333333
730,191743301,1743531005,1,11921,0.5,CSGO is very good,2025-04-01 18:10:05+00:00,17.0,198.68333333333334
730,191743012,1743530758,1,123348,0.5,"Spent years playing this game and grinding/training. Still shit at it. 10/10, worth sinking years of your life into it.",2025-04-01 18:05:58+00:00,119.0,2055.8
730,191742109,1743529996,0,92992,0.5434886813163757,Fix your Anti-Cheat and I’ll play and spend money again. Until then I ain’t doin shit.,2025-04-01 17:53:16+00:00,86.0,1549.8666666666666
730,191742057,1743529951,0,14892,0.5192307829856871,garbage game so unplayable,2025-04-01 17:52:31+00:00,26.0,248.2
730,191741673,1743529640,1,18696,0.5,me likey,2025-04-01 17:47:20+00:00,8.0,311.6
730,191741539,1743529529,1,16096,0.5,Very nice game if there no rusians who can't play the game but overall very good,2025-04-01 17:45:29+00:00,80.0,268.26666666666665
730,191741007,1743529081,1,16216,0.5,"A lot of cheaters but fun.(sometimes fun, most of the time irritating)",2025-04-01 17:38:01+00:00,70.0,270.26666666666665
730,191740907,1743528992,1,2273,0.5,R8 gaming,2025-04-01 17:36:32+00:00,9.0,37.88333333333333
730,191740873,1743528964,1,19452,0.5,⣤⣤⡀⠀⣤⣤⡤⢠⣤⣤⡀⣠⣤⡄⣠⣤⣠⣤⣤⣤⠀⠀⠀ ⠘⣿⣧⡀⠀⣿⠀⠀⣿⡇⠀⠀⣿⠀⡟⠁⢹⣯⠀⠻⠀⠀⠀⠀⠀ ⠀⡇⠘⢿⣤⣿⠀⠀⣿⡇⠀⠀⣿⠀⠀⠀⢸⣿⠀⠀⠀⠀⠀⠀⠀ ⣠⣧⠀⠈⢻⣿⠀⠀⢿⣧⡀⣠⡿⠀⠀⠀⣸⣋⠀⠀⠀⠀⠀⠀⠀⠀ ⠙⠛⠋⠀⠀⠉⠀⠀⠈⠉⠛⠋⠁⠀⠀⠙⠛⠛⠉⠁⠀⠀,2025-04-01 17:36:04+00:00,125.0,324.2
730,191739884,1743528124,1,1785,0.5,Nice gaame,2025-04-01 17:22:04+00:00,10.0,29.75
730,191739859,1743528100,1,8579,0.5,Dritlættis,2025-04-01 17:21:40+00:00,10.0,142.98333333333332
730,191739523,1743527821,1,10485,0.5238095521926879,I LOVE THIS GAME <3,2025-04-01 17:17:01+00:00,19.0,174.75
730,191739148,1743527501,0,14220,0.5,run while u still can.,2025-04-01 17:11:41+00:00,22.0,237.0
730,191739141,1743527498,1,23599,0.5,"good game, too many hackers",2025-04-01 17:11:38+00:00,27.0,393.31666666666666
730,191739026,1743527406,1,5541,0.5,I love mentally ill people,2025-04-01 17:10:06+00:00,26.0,92.35
730,191739020,1743527402,0,72626,0.5,full cheaters the first game i see 80% wall hake,2025-04-01 17:10:02+00:00,48.0,1210.4333333333334
730,191739015,1743527401,0,3126,0.5,"CS2 (Counter-Strike 2) suffers from a serious cheating problem that undermines the competitive experience. Hackers using aimbots, wallhacks, and other cheats ruin matches, making it difficult for honest players to enjoy the game. Despite efforts by Valve to address this, cheating remains widespread, frustrating players and damaging the game's integrity. Stronger anti-cheat measures are needed to maintain a fair and enjoyable environment.",2025-04-01 17:10:01+00:00,441.0,52.1
730,191738925,1743527313,1,10064,0.5,A toxic relationship I wont leave 10/10,2025-04-01 17:08:33+00:00,39.0,167.73333333333332
730,191738566,1743527020,1,3699,0.5238095521926879,Love this game,2025-04-01 17:03:40+00:00,14.0,61.65
730,191738437,1743526900,1,27841,0.5238095521926879,Infelizmente instalei isto.,2025-04-01 17:01:40+00:00,27.0,464.01666666666665
730,191738133,1743526647,0,4651,0.5,its a great game love it bough a good pc only for it got a false overwatch ban for cheating wich i never did be carefull with your team i asume i got mass reported by them for no reason good luck,2025-04-01 16:57:27+00:00,195.0,77.51666666666667
730,191737889,1743526431,0,2618,0.4782608747482299,diversity hire,2025-04-01 16:53:51+00:00,14.0,43.63333333333333
730,191737423,1743526031,0,153935,0.5212765932083129,we need functional VAC,2025-04-01 16:47:11+00:00,22.0,2565.5833333333335
730,191737270,1743525906,1,17211,0.5,CS:GO > CS2  But it's good :-),2025-04-01 16:45:06+00:00,30.0,286.85
730,191737118,1743525782,1,18617,0.5,absolutley perfect russian lessons,2025-04-01 16:43:02+00:00,34.0,310.28333333333336
730,191736298,1743525083,1,10540,0.5,i love when cheaters rape me,2025-04-01 16:31:23+00:00,28.0,175.66666666666666
730,191735902,1743524751,1,84146,0.5,foarte da,2025-04-01 16:25:51+00:00,9.0,1402.4333333333334
730,191734941,1743523924,0,11923,0.5476190447807312,cs2=cheaters strike 2,2025-04-01 16:12:04+00:00,21.0,198.71666666666667
730,191734815,1743523831,1,44121,0.5238095521926879,I have never hated a game so much I 100% recommend.,2025-04-01 16:10:31+00:00,51.0,735.35
730,191734729,1743523755,0,17544,0.5,Your m8s wont speak ur Langune or dont have a mic so no info. Lots of trolls,2025-04-01 16:09:15+00:00,76.0,292.4
730,191734662,1743523714,1,1882,0.5,only faceit,2025-04-01 16:08:34+00:00,11.0,31.366666666666667
730,191734554,1743523611,1,17132,0.5,how to loose money 101,2025-04-01 16:06:51+00:00,22.0,285.53333333333336
730,191734499,1743523565,1,39031,0.5,it s tough when u dont know russian,2025-04-01 16:06:05+00:00,35.0,650.5166666666667
730,191734385,1743523476,1,73478,0.5102040767669677,будто больше игр и не нужно,2025-04-01 16:04:36+00:00,27.0,1224.6333333333334
730,191733898,1743523103,1,4250,0.5,ALLAHU AKBAR,2025-04-01 15:58:23+00:00,12.0,70.83333333333333
730,191733243,1743522553,0,1086,0.5081967115402221,"this fucking anti cheat is so ass it doesnt work, every fucking round i get cheaters",2025-04-01 15:49:13+00:00,84.0,18.1
730,191733175,1743522499,1,69146,0.5,"clean up your game, it's taking points away from me because my friends are killing me clean up your game",2025-04-01 15:48:19+00:00,104.0,1152.4333333333334
730,191733109,1743522448,1,34873,0.5,it was good,2025-04-01 15:47:28+00:00,11.0,581.2166666666667
730,191732662,1743522051,1,214216,0.5238095521926879,Get Good Get Gamesense!,2025-04-01 15:40:51+00:00,23.0,3570.266666666667
730,191732151,1743521623,0,6681,0.5,"Way too many cheaters, do not play until valve do something.",2025-04-01 15:33:43+00:00,60.0,111.35
730,191732036,1743521520,0,223747,0.5,No. Just no. Sold my skins for therapy. Still not enough.,2025-04-01 15:32:00+00:00,57.0,3729.116666666667
730,191731927,1743521417,1,2994,0.5,highly recommended,2025-04-01 15:30:17+00:00,18.0,49.9
730,191731842,1743521349,1,1868,0.5095541477203369,"cases are peak, but the fps minigame is kinda mid",2025-04-01 15:29:09+00:00,49.0,31.133333333333333
730,191731840,1743521347,0,74977,0.5,"If you're looking for a casino replacement, this is the game for you",2025-04-01 15:29:07+00:00,68.0,1249.6166666666666
730,191731468,1743521051,1,25331,0.5,mucho bueno,2025-04-01 15:24:11+00:00,11.0,422.18333333333334
730,191731389,1743520982,1,189151,0.5,if you like playing against people not in your skill group then yes it is fun but it got to easy to call hacks on someone since you never play your own skill level,2025-04-01 15:23:02+00:00,163.0,3152.516666666667
730,191731193,1743520826,1,16003,0.5,BUY PWIME AND ITS GUD,2025-04-01 15:20:26+00:00,21.0,266.71666666666664
730,191730404,1743520173,1,5716,0.5,good shooting game,2025-04-01 15:09:33+00:00,18.0,95.26666666666667
730,191730324,1743520106,1,12562,0.5238095521926879,"Great, but competitive mode doesn't worth",2025-04-01 15:08:26+00:00,41.0,209.36666666666667
730,191730050,1743519907,1,4052,0.5,this game is very good bud you need to put some time in it,2025-04-01 15:05:07+00:00,58.0,67.53333333333333
730,191729642,1743519576,1,5261,0.5,very good game recommend,2025-04-01 14:59:36+00:00,24.0,87.68333333333334
730,191729612,1743519553,1,52783,0.5238095521926879,the reason why I dont have a girlfriend,2025-04-01 14:59:13+00:00,39.0,879.7166666666667
730,191729548,1743519508,1,4781,0.5,the game isnthe best game in the world aall players who love fire explosives intsall csgo2 and play,2025-04-01 14:58:28+00:00,99.0,79.68333333333334
730,191728478,1743518658,1,6905,0.5,i love making russians angry,2025-04-01 14:44:18+00:00,28.0,115.08333333333333
730,191728284,1743518492,1,732,0.5,bomboclaat,2025-04-01 14:41:32+00:00,10.0,12.2
730,191728178,1743518407,0,38601,0.5,its been so long and game is still infested with cheaters,2025-04-01 14:40:07+00:00,57.0,643.35
730,191728097,1743518340,1,4257,0.5,"This game is absolutely amazing. I started playing because i recently quit Valorant. Which has become absolutely horrible tbh. The CS community is massive, and one of the things that i like the most about it is how easy it is to find help, even for the most niche problems. Whether you're troubleshooting settings, looking for tips to improve, or just trying to understand the whats good and whats not, there’s always something out there willing to help.    Another thing I love is the large market for skins, buying, selling, and trading really provides a feeling of security to the game. If you end up quitting CS, you can just sell your skins for real cash on third party platforms, and it is also very enjoyable to see your inventory grow over time (speaking from experience on val)    That being said, just because this game is free doesn’t mean it won’t cost you your sanity :steamhappy:",2025-04-01 14:39:00+00:00,893.0,70.95
730,191728026,1743518271,0,85175,0.5,nie grajcie w to !!!!!!!!!!!!!!,2025-04-01 14:37:51+00:00,31.0,1419.5833333333333
730,191727830,1743518125,1,74895,0.5,ciganyoknak erosen ajalnlott,2025-04-01 14:35:25+00:00,28.0,1248.25
730,191727604,1743517942,0,8268,0.5,ПОЛЛНОЕ ГОВНО,2025-04-01 14:32:22+00:00,13.0,137.8
730,191727258,1743517642,0,61178,0.5,Paska peli,2025-04-01 14:27:22+00:00,10.0,1019.6333333333333
730,191727120,1743517526,1,26921,0.5,learn how to speak russian,2025-04-01 14:25:26+00:00,26.0,448.68333333333334
730,191727068,1743517478,0,118021,0.5,"If you value yourself at any measure and don't have a cynical outlook on life, then run as far away from this game as you can.",2025-04-01 14:24:38+00:00,126.0,1967.0166666666667
730,191726955,1743517374,1,5867,0.5,ебейшая игра 0 рогов из 10,2025-04-01 14:22:54+00:00,26.0,97.78333333333333
730,191726846,1743517289,1,6008,0.5,very bad 10/10,2025-04-01 14:21:29+00:00,14.0,100.13333333333334
730,191726814,1743517268,0,13477,0.5,"I got banned on my main for no reason whatsoever, and here's why; I was one day excited to play CS:GO after I came back home from a long month of camping, I thought nothing to myself and started a gun game match, I played a bit, got a few kills and overall had fun, when on a whim an over-watch contacted me and threw slurs at me, those include but are not limited to; pig, n word, r word, f word and many more. After he said that I reported him to Steam like you should do, they visually didn't do anything so they probably didn't care about their people 4 years ago, so I wanted to continue playing but I see that the spoken of over-watch banned me for no reason, but the reason he provided was: ""aura"".",2025-04-01 14:21:08+00:00,705.0,224.61666666666667
730,191726772,1743517223,0,7955,0.5,"it suck , CS:GO was better",2025-04-01 14:20:23+00:00,26.0,132.58333333333334
730,191726604,1743517081,1,7930,0.5,"-All hating the game because of valve. -I hate the game because of valve. -All still playing it. -I am still playing it. This game needs vac improvments,more maps,but really if gameplay was same and fun from csgo,I don't see problem and see no reasson for hate on vlave.If you really want to play old maps that aren't in cs2 then play community servers.I think in future there will be more likeable updates because valve for 3 years had to push cs2,after that they had to release patch updates and all that,untill that future comes when valve fixes cs2 enjoy the updates they make and the game to the fullest you can.",2025-04-01 14:18:01+00:00,617.0,132.16666666666666
730,191726469,1743516963,1,4398,0.5238095521926879,i hate vac,2025-04-01 14:16:03+00:00,10.0,73.3
730,191726306,1743516799,1,16423,0.5,very good gambling game  very bad shooter game,2025-04-01 14:13:19+00:00,46.0,273.71666666666664
730,191726246,1743516757,1,11890,0.5,"Got screemd at by 4 teammates, in 7 difrent languages. Nice.",2025-04-01 14:12:37+00:00,60.0,198.16666666666666
730,191726151,1743516654,1,1875,0.5,THIS GAME KICKS ASS WHEN YOU HEADSHOT THAT GUY 24/7 ON DUST II THIS GAME SUCKS ASS WHEN YOU ARE THAT GUY 24/7 ON DUST II,2025-04-01 14:10:54+00:00,120.0,31.25
730,191726103,1743516615,0,118998,0.5,It just straight up isn't fun anymore. Valve removed everything that was good about CSGO and made the game just miserable to play. I wouldn't be surprised if the game was dead before the end of the year. Do better valve,2025-04-01 14:10:15+00:00,219.0,1983.3
730,191726060,1743516584,1,31664,0.5238095521926879,Ruined my life but helped me in my life problems. Very good game,2025-04-01 14:09:44+00:00,64.0,527.7333333333333
730,191725956,1743516480,1,9703,0.5,"Good game, GG",2025-04-01 14:08:00+00:00,13.0,161.71666666666667
730,191725895,1743516428,0,225,0.5,CS:GO is better bring it back :(,2025-04-01 14:07:08+00:00,32.0,3.75
730,191725864,1743516405,1,35132,0.5,very good gameplay 2 team8 left before we even got to the first round   alot of russians,2025-04-01 14:06:45+00:00,88.0,585.5333333333333
730,191725669,1743516252,1,15487,0.4761904776096343,Veary nice people.,2025-04-01 14:04:12+00:00,18.0,258.1166666666667
730,191725241,1743515879,1,63546,0.5,"Only play if u want to if u don't feel like playing but still go play it won't be fun. Be prepared to learn Russian aswell, there are at least 2 Russians in every match.",2025-04-01 13:57:59+00:00,169.0,1059.1
730,191725096,1743515775,1,3214,0.5,so sigma game,2025-04-01 13:56:15+00:00,13.0,53.56666666666667
730,191725069,1743515756,1,9506,0.5238095521926879,"Good game, too bad the anti-cheat is trash",2025-04-01 13:55:56+00:00,42.0,158.43333333333334
730,191724831,1743515548,1,6342,0.5,i like dis game,2025-04-01 13:52:28+00:00,15.0,105.7
730,191724637,1743515377,1,1102,0.5,Trades are cool,2025-04-01 13:49:37+00:00,15.0,18.366666666666667
730,191724621,1743515357,1,17574,0.5,bnujiohnbuiobuion,2025-04-01 13:49:17+00:00,17.0,292.9
730,191724071,1743514871,1,34604,0.5,I love playing this game,2025-04-01 13:41:11+00:00,24.0,576.7333333333333
730,191723966,1743514791,1,36223,0.5,hedshote 👌👍,2025-04-01 13:39:51+00:00,11.0,603.7166666666667
730,191723317,1743514186,1,60633,0.52173912525177,this game is absolute trash... yet it still is the most played game by me i have no idea how. Also u can play this game and have a woman (real one). Talking from experience,2025-04-01 13:29:46+00:00,172.0,1010.55
730,191722981,1743513901,0,978,0.5,trash ass game,2025-04-01 13:25:01+00:00,14.0,16.3
730,191722301,1743513260,1,37142,0.5,10/10. do not recommend,2025-04-01 13:14:20+00:00,23.0,619.0333333333333
730,191721854,1743512837,0,84902,0.5238095521926879,more then 70% cheaters ... my love cs is ruined,2025-04-01 13:07:17+00:00,47.0,1415.0333333333333
730,191721412,1743512405,1,29311,0.5,itsgreat,2025-04-01 13:00:05+00:00,8.0,488.51666666666665
730,191720990,1743512012,1,11040,0.5,weri gud,2025-04-01 12:53:32+00:00,8.0,184.0
730,191719926,1743510938,1,11618,0.5238095521926879,good game but many cheaters :(,2025-04-01 12:35:38+00:00,30.0,193.63333333333333
730,191719802,1743510800,0,4045,0.5,Cheater problem is out of control,2025-04-01 12:33:20+00:00,33.0,67.41666666666667
730,191719710,1743510697,0,16848,0.5,IF YOU CONSIDER YOUR MENTAL HEALTH DO NOT PLAY THIS GAME,2025-04-01 12:31:37+00:00,56.0,280.8
730,191719466,1743510402,1,16568,0.5,best game i ever play,2025-04-01 12:26:42+00:00,21.0,276.1333333333333
730,191719231,1743510174,1,59652,0.5,Best FPS game ever!!!,2025-04-01 12:22:54+00:00,21.0,994.2
730,191719074,1743510010,1,23681,0.5,I operate the t side so good i am now an honorary member for Isis,2025-04-01 12:20:10+00:00,65.0,394.68333333333334
730,191718974,1743509906,1,11372,0.5,This cs2 is so fun and it have good graphics,2025-04-01 12:18:26+00:00,44.0,189.53333333333333
730,191718778,1743509686,1,111178,0.5,cancer pe bani,2025-04-01 12:14:46+00:00,14.0,1852.9666666666667
730,191718659,1743509535,1,21073,0.5,buh buh buh buh buh buh buh buh buh buh buh buh buh buh buh buh buh,2025-04-01 12:12:15+00:00,67.0,351.21666666666664
730,191716841,1743507353,1,11834,0.5,hate and still play(destroyed my life,2025-04-01 11:35:53+00:00,37.0,197.23333333333332
730,191716286,1743506717,1,39033,0.5,very good for gambaling your savings away,2025-04-01 11:25:17+00:00,41.0,650.55
730,191715915,1743506331,1,8523,0.5,V nice   Gaben please return my money !!!,2025-04-01 11:18:51+00:00,41.0,142.05
730,191715782,1743506202,0,42794,0.5,getting banned for no reason,2025-04-01 11:16:42+00:00,28.0,713.2333333333333
730,191715758,1743506175,1,2015,0.5238095521926879,good updates,2025-04-01 11:16:15+00:00,12.0,33.583333333333336
730,191715706,1743506113,1,6659,0.5,i like one tap,2025-04-01 11:15:13+00:00,14.0,110.98333333333333
730,191715624,1743506018,0,31540,0.5,"to many cheaters and no way to kick /ban them ,i miss old days when admins and moderators would kick/ban the CHEATERS who are out of control along with the Trust Factor  which ruin the game.  Reporting would ruin my Trust factor which now is about to 1k mmr  from  5k mmr  along with mediocre players which abuse in game voice almost every game.  By far the old good system Admin-Moderator Ban was way more efficient and make the game more enjoyable.",2025-04-01 11:13:38+00:00,450.0,525.6666666666666
730,191715361,1743505669,1,17194,0.5,very yes dont buy it,2025-04-01 11:07:49+00:00,20.0,286.56666666666666
730,191715179,1743505416,1,3005,0.5,Full of hackers but good game,2025-04-01 11:03:36+00:00,29.0,50.083333333333336
730,191714888,1743505029,1,10584,0.5,its the worst game until you rach 1k play time then only your life sucks not the game,2025-04-01 10:57:09+00:00,85.0,176.4
730,191713462,1743503442,1,14706,0.5,been playing CS since the beginning and still my favorites game!,2025-04-01 10:30:42+00:00,64.0,245.1
730,191713253,1743503202,1,5207,0.5,I like it !!!! let me go get some dees nuts.,2025-04-01 10:26:42+00:00,44.0,86.78333333333333
730,191713142,1743503048,1,22318,0.5,good game ever seen just too many hackers and even no solution,2025-04-01 10:24:08+00:00,62.0,371.96666666666664
730,191713035,1743502901,1,20266,0.5,"Klasyczny kotlet schabowy to jedno z najbardziej lubianych dań kuchni polskiej. Oto sprawdzony przepis:  Składniki:  4 plastry schabu (ok. 1 cm grubości)  sól, pieprz  2 jajka  ½ szklanki mąki pszennej  1 szklanka bułki tartej  olej roślinny lub smalec do smażenia   Przygotowanie:  1. Rozbijanie mięsa  Plastry schabu delikatnie rozbij tłuczkiem na cienkie kotlety.  Posól i popieprz z obu stron.    2. Panierowanie  Przygotuj trzy talerze:  1. Pierwszy – z mąką.   2. Drugi – z roztrzepanymi jajkami (możesz dodać szczyptę soli).   3. Trzeci – z bułką tartą.    Każdy kotlet obtocz kolejno w mące, jajku, a na końcu w bułce tartej.    3. Smażenie  Na patelni rozgrzej olej lub smalec (powinien być dobrze rozgrzany, ale nie dymić).  Smaż kotlety na średnim ogniu przez ok. 3–4 minuty z każdej strony, aż będą złociste i chrupiące.  Po usmażeniu odsącz je na ręczniku papierowym.     Podanie  Kotlet schabowy najlepiej smakuje z ziemniakami i surówką, np. z kapusty kiszonej. Smacznego!",2025-04-01 10:21:41+00:00,987.0,337.76666666666665
730,191712447,1743502114,1,5664,0.5,game is perfect and i enjoy playing this,2025-04-01 10:08:34+00:00,40.0,94.4
730,191712122,1743501722,1,30262,0.5,Kiram To In Bazi,2025-04-01 10:02:02+00:00,16.0,504.3666666666667
730,191711044,1743500447,1,60251,0.5,شمماشةيعممهشا لاهسةهممشا ةهقعشاهة,2025-04-01 09:40:47+00:00,33.0,1004.1833333333333
