730,199893726,1752618655,1,5150,0.5,Good game but a bunch of bugs,2025-07-15 22:30:55+00:00,29.0,85.83333333333333
730,199893563,1752618532,0,185736,0.5,nao te metas nisto.. é como o tabaco só faz mal,2025-07-15 22:28:52+00:00,47.0,3095.6
730,199893528,1752618509,1,22754,0.5,best shooter oat,2025-07-15 22:28:29+00:00,16.0,379.23333333333335
730,199893474,1752618469,0,15381,0.5238095521926879,makes me want to die everytime i press matchmake for new game. highly do not recommend.,2025-07-15 22:27:49+00:00,87.0,256.35
730,199893432,1752618442,1,10668,0.5,"Not bad, but bad",2025-07-15 22:27:22+00:00,16.0,177.8
730,199893431,1752618442,0,9232,0.5,To many chetars,2025-07-15 22:27:22+00:00,15.0,153.86666666666667
730,199892834,1752617644,1,66094,0.5,Worth playing,2025-07-15 22:14:04+00:00,13.0,1101.5666666666666
730,199892637,1752617447,1,1280,0.5,well the game really good in my opinion it is a remaster of CS:GO really well done is my 13 hours of playing; it is really good I'll continue it. love the strategy in the game,2025-07-15 22:10:47+00:00,175.0,21.333333333333332
730,199892547,1752617344,0,5347,0.5020747184753417,"You smoothly start to win 6-2 and from this point on the enemy team seems to somehow ALWAYS know when it is the perfect time to rush, jump out from around the corner or when to peak. You can basically be certain that the enemy team will be toggling cheats and thinking that nobody will ever suspect a thing as soon as you start to win the game. Not worth it imo.",2025-07-15 22:09:04+00:00,362.0,89.11666666666666
730,199891953,1752616750,0,95081,0.5,horrible game,2025-07-15 21:59:10+00:00,13.0,1584.6833333333334
730,199891810,1752616605,0,50047,0.5,Cheater-infested trash. Every single match against cheaters. Valve isn't doing absolutely anything about it. It’s beyond frustrating and obviously they don't plan to change anything. Such a shame how company of that size lets their game rot like this,2025-07-15 21:56:45+00:00,250.0,834.1166666666667
730,199891738,1752616531,1,23806,0.5,Ive got knife from case. Its fine,2025-07-15 21:55:31+00:00,33.0,396.76666666666665
730,199891340,1752616128,1,7132,0.5,i love this game ive met so many friends who send me random fun links. ive lost my inventory 6 times but still great game.,2025-07-15 21:48:48+00:00,122.0,118.86666666666666
730,199891242,1752616036,1,34870,0.5,VERY GOOD GAME.,2025-07-15 21:47:16+00:00,15.0,581.1666666666666
730,199891191,1752615976,1,2689,0.5,Playing with make-a-wish kids every match unlocks new experiences for me.,2025-07-15 21:46:16+00:00,73.0,44.81666666666667
730,199890969,1752615742,1,60268,0.5,Paska peli 5/5,2025-07-15 21:42:22+00:00,14.0,1004.4666666666667
730,199890940,1752615717,1,224,0.5,Why im doing this to my self,2025-07-15 21:41:57+00:00,28.0,3.7333333333333334
730,199890598,1752615399,1,40835,0.5,Cs go for Intelectual players,2025-07-15 21:36:39+00:00,29.0,680.5833333333334
730,199889779,1752614637,1,17924,0.5238095521926879,held a angle for half the round and as soon as i stopped holding it a no life sweaty awp player peeked out and 1 shot me. game is great.,2025-07-15 21:23:57+00:00,136.0,298.73333333333335
730,199889325,1752614264,0,1813,0.5,It's CSGO but worse.,2025-07-15 21:17:44+00:00,20.0,30.216666666666665
730,199889164,1752614112,1,236,0.5180723071098327,OG great game,2025-07-15 21:15:12+00:00,13.0,3.933333333333333
730,199888326,1752613326,1,6293,0.5,gold gold gold gold gold gold gold,2025-07-15 21:02:06+00:00,34.0,104.88333333333334
730,199887955,1752612957,1,11989,0.5,gun shooty,2025-07-15 20:55:57+00:00,10.0,199.81666666666666
730,199887911,1752612919,1,464,0.5,surprisingly a lot of advice with what should i do with my life.,2025-07-15 20:55:19+00:00,64.0,7.733333333333333
730,199887885,1752612898,1,13407,0.5238095521926879,10/10 cheater paradise,2025-07-15 20:54:58+00:00,22.0,223.45
730,199887763,1752612782,1,71125,0.5,"you will hate yourself and your friends, but you will gain the itch for gambling so that's cool",2025-07-15 20:53:02+00:00,95.0,1185.4166666666667
730,199887098,1752612178,1,14901,0.5,Best cheater/not a cheater quizz game.,2025-07-15 20:42:58+00:00,38.0,248.35
730,199887078,1752612162,1,20680,0.5,My mental sanity is broken,2025-07-15 20:42:42+00:00,26.0,344.6666666666667
730,199886843,1752611949,0,108143,0.5,https://steamcommunity.com/profiles/76561198113666193/inventory/#730_2_30625055369 https://steamcommunity.com/profiles/76561198113666193/inventory/#730_2_38824393666 https://steamcommunity.com/profiles/76561198113666193/inventory/#730_2_23880241686,2025-07-15 20:39:09+00:00,248.0,1802.3833333333334
730,199886789,1752611904,1,2391,0.5,Nice game,2025-07-15 20:38:24+00:00,9.0,39.85
730,199886770,1752611882,0,12814,0.5,Waste of time,2025-07-15 20:38:02+00:00,13.0,213.56666666666666
730,199886590,1752611717,1,18359,0.5,people can decide to have a fun life or they choose the other option which is playing this game until youj get a knife or die in real life but you may have fun in this game somehow and if you have fun you are not really human. plus the anticheat is soooo amazing that they keep the hackers unbanned or maybe they will give them a slap on the wrist. i  will do another comment at 500 hours.   Yours Truely  3inchpinch,2025-07-15 20:35:17+00:00,416.0,305.98333333333335
730,199886270,1752611428,1,65041,0.5,Better than Drugs . chill community . fully of respect . funny Game .,2025-07-15 20:30:28+00:00,69.0,1084.0166666666667
730,199886148,1752611315,1,17935,0.5,flash atmayın...,2025-07-15 20:28:35+00:00,16.0,298.9166666666667
730,199886074,1752611253,1,7482,0.5,https://steamcommunity.com/id/chopperinho/inventory/#730_2_41640713713,2025-07-15 20:27:33+00:00,70.0,124.7
730,199885826,1752611031,1,3775,0.5,geiles game,2025-07-15 20:23:51+00:00,11.0,62.916666666666664
730,199885673,1752610908,1,8913,0.5,Fuck this game,2025-07-15 20:21:48+00:00,14.0,148.55
730,199885513,1752610783,1,122750,0.5238095521926879,"After 2,000 hours on the game I can now say I know how to smoke CT on Mirage.",2025-07-15 20:19:43+00:00,77.0,2045.8333333333333
730,199885333,1752610627,1,8873,0.5,the aim system is shit but the people in it are nice,2025-07-15 20:17:07+00:00,52.0,147.88333333333333
730,199884864,1752610193,1,41,0.5,GOLD GOLD GOLD VASSSS,2025-07-15 20:09:53+00:00,21.0,0.6833333333333333
730,199884678,1752610009,1,14088,0.5,ery good,2025-07-15 20:06:49+00:00,8.0,234.8
730,199884511,1752609857,0,4419,0.5,"GAME CRASH MID 1V1 I LOST FUCKING 500 EURO ON PAYPAL BECAUSE OF THIS BULLSHIT, FIX YOUR GAME  AND FIX YOUR FUCKING ANTI CHEAT, EVERY SINGLE COMPETITIVE AND WINGMAN AND PREMIER GAME I FUCKING PLAY, ITS ONLY CHEATERS AND DUMBASS'S WHO DONT EVEN KNOW WHAT SHORT IS ON MIRAGE EVEN THOUGH ITS ALL THEY FUCKING PLAY ON THIS SHIT GAME - FIX THE GAME AND ANTI CHEAT BEFORE I RE-CODE CS2 AND MAKE ALL THE SKINS BETTER AND ACTUALLY WORTH IT TO BUY INSTEAD OF THIS BULLSHIT THAT EVERY SINGLE FUCKING PLAYER HAS TO EXPERIENCE AND EVERY GAMBLER HAS TO FIGHT THROUGH BY OPENING THOUSANDS OF CASES JUST TO GET 1 KNIFE AND MAYBE A STAT-TRACK RED",2025-07-15 20:04:17+00:00,629.0,73.65
730,199884199,1752609587,0,18669,0.5,This game is a psychological torture experiment,2025-07-15 19:59:47+00:00,47.0,311.15
730,199883896,1752609326,1,9733,0.5,This game sucks,2025-07-15 19:55:26+00:00,15.0,162.21666666666667
730,199883601,1752609062,1,70240,0.5238095521926879,nice game!!!,2025-07-15 19:51:02+00:00,12.0,1170.6666666666667
730,199882798,1752608351,0,127203,0.4602218866348266,"DO NOT, AND I REPEAT, DO NOT PLAY THIS SHIT GAME!!!! VALVE IS TOO FUCKING LAZY TO GET AN ANTI-CHEAT, AND ALL THEY WANT IS YOUR MONEY. DONT EVEN BOTHER TO GO AND PLAY THIS SHIT GAME. AS IS NOW, ITS BETTER TO GO PLAY VALORANT",2025-07-15 19:39:11+00:00,223.0,2120.05
730,199882683,1752608249,1,5281,0.5,good agame,2025-07-15 19:37:29+00:00,10.0,88.01666666666667
730,199882494,1752608076,1,651,0.5238095521926879,"крутая игра, если не запускать ее",2025-07-15 19:34:36+00:00,33.0,10.85
730,199882289,1752607898,1,295231,0.5,"its a very fun game to play. however, you may come across hackers who are walling/aimbot etc etc ruin it for everyone. also i recommend having a thick skin as other players are verbally abusive, i mute a lot and i mean ""A LOT"" of players. so don't tolerate or engage with this type of behaviour, just mute and report and move on. you will come across players who have gone and comeback because of the toxic behaviour of others. players tend to enjoy the gameplay but its hit and miss playing with randoms there are some good solo players queing to just enjoy the game so it's not all that bad, a few and far between though.",2025-07-15 19:31:38+00:00,623.0,4920.516666666666
730,199882171,1752607810,1,102138,0.5,cheaters are soo bad at this game that demolishing every single one. good game!,2025-07-15 19:30:10+00:00,79.0,1702.3
730,199881575,1752607253,1,9217,0.5,I love opening cases... playing the game? not so much,2025-07-15 19:20:53+00:00,53.0,153.61666666666667
730,199881530,1752607207,1,8605,0.5,FUCKING CHEATERS,2025-07-15 19:20:07+00:00,16.0,143.41666666666666
730,199881182,1752606898,0,3357,0.5,Rubberbanding downgrade,2025-07-15 19:14:58+00:00,23.0,55.95
730,199880993,1752606739,1,32240,0.5,Best game to learn russian,2025-07-15 19:12:19+00:00,26.0,537.3333333333334
730,199880400,1752606206,1,39656,0.5,CASE OPENING SIMULATOR 2 WITH CHEATERS PREALPHA 2024,2025-07-15 19:03:26+00:00,52.0,660.9333333333333
730,199880026,1752605835,1,61504,0.5,CS is the best FPS game ever made,2025-07-15 18:57:15+00:00,33.0,1025.0666666666666
730,199879684,1752605536,1,359,0.5238095521926879,i like cunter strike my friend,2025-07-15 18:52:16+00:00,30.0,5.983333333333333
730,199879191,1752605070,1,319,0.5238095521926879,good shitt,2025-07-15 18:44:30+00:00,10.0,5.316666666666666
730,199878987,1752604876,1,74216,0.5,"good game, but bad anti cheat",2025-07-15 18:41:16+00:00,29.0,1236.9333333333334
730,199878935,1752604841,1,27828,0.5,amazing game,2025-07-15 18:40:41+00:00,12.0,463.8
730,199878693,1752604624,1,1064,0.5,Goated game.,2025-07-15 18:37:04+00:00,12.0,17.733333333333334
730,199878438,1752604406,0,29291,0.5,Mermi kötü,2025-07-15 18:33:26+00:00,10.0,488.18333333333334
730,199878398,1752604374,1,8076,0.5238095521926879,game bagus,2025-07-15 18:32:54+00:00,10.0,134.6
730,199878198,1752604209,1,13499,0.5,this game makes me want to die,2025-07-15 18:30:09+00:00,30.0,224.98333333333332
730,199877916,1752603956,1,301324,0.5,Great Game!!!,2025-07-15 18:25:56+00:00,13.0,5022.066666666667
730,199877900,1752603937,1,11571,0.5238095521926879,Please register two,2025-07-15 18:25:37+00:00,19.0,192.85
730,199877822,1752603880,1,1219,0.5,"Never pulled a gold, spent way too much money. 10/10    The mini game where you kill people is okay too.",2025-07-15 18:24:40+00:00,104.0,20.316666666666666
730,199877779,1752603851,1,1751,0.5,dont play it its awesome,2025-07-15 18:24:11+00:00,24.0,29.183333333333334
730,199877071,1752603166,1,3810,0.5,always csgo 4 life,2025-07-15 18:12:46+00:00,18.0,63.5
730,199877069,1752603165,1,821,0.5,frigin sigam gyatt,2025-07-15 18:12:45+00:00,18.0,13.683333333333334
730,199876794,1752602935,0,22539,0.5,Garbage. CSGO was way better then they had to make this,2025-07-15 18:08:55+00:00,55.0,375.65
730,199876644,1752602817,1,15392,0.5,lowkey shit but kinda fun,2025-07-15 18:06:57+00:00,25.0,256.53333333333336
730,199876325,1752602493,1,17571,0.5,Best than valorant,2025-07-15 18:01:33+00:00,18.0,292.85
730,199875413,1752601714,1,41061,0.5,Pretty decent game,2025-07-15 17:48:34+00:00,18.0,684.35
730,199875404,1752601708,1,29639,0.5,best game ong,2025-07-15 17:48:28+00:00,13.0,493.98333333333335
730,199875306,1752601638,1,76740,0.5238095521926879,Best game ever. Addicted and don’t want to go to rehab.,2025-07-15 17:47:18+00:00,55.0,1279.0
730,199875067,1752601409,1,703,0.5,pretty cool game,2025-07-15 17:43:29+00:00,16.0,11.716666666666667
730,199874982,1752601328,1,21964,0.5,its fun bro trust,2025-07-15 17:42:08+00:00,17.0,366.06666666666666
730,199874966,1752601310,1,6264,0.5238095521926879,https://steamcommunity.com/id/ChristopherGeTRiGhTAlesund/inventory/#730_2_573158343 https://steamcommunity.com/profiles/76561197989744167/inventory/#730_2_4168219296 https://steamcommunity.com/id/donkgojo/inventory/#730_2_41640713724,2025-07-15 17:41:50+00:00,233.0,104.4
730,199874739,1752601132,0,68204,0.5,Fix the ingame issues and most importantly find a solution for cheaters!!! Until then my vote is no for reccommending he game.,2025-07-15 17:38:52+00:00,126.0,1136.7333333333333
730,199874556,1752600979,1,18350,0.5,fun comp game if ya wanna try n get gud,2025-07-15 17:36:19+00:00,39.0,305.8333333333333
730,199874508,1752600943,1,4052,0.5,Rush B suka blyat,2025-07-15 17:35:43+00:00,17.0,67.53333333333333
730,199874384,1752600828,1,2468,0.5,loving the game so far but why is my trust factor so low? just started playing cs :/,2025-07-15 17:33:48+00:00,84.0,41.13333333333333
730,199874151,1752600609,1,3752,0.5,I play this every day it is so fun you  have to download it. Plus the graphics are ausome,2025-07-15 17:30:09+00:00,89.0,62.53333333333333
730,199873575,1752600062,0,78132,0.5239469408988952,cheater af,2025-07-15 17:21:02+00:00,10.0,1302.2
730,199873307,1752599839,0,44032,0.5098039507865905,CS2 could have been a really good game if it weren’t ruined by cheaters,2025-07-15 17:17:19+00:00,71.0,733.8666666666667
730,199873252,1752599779,1,6321,0.5397489666938781,Steam asked me if i recommend this game to other players.    Answer; No.,2025-07-15 17:16:19+00:00,72.0,105.35
730,199873179,1752599721,1,13270,0.5,https://steamcommunity.com/id/karrigancsgo/inventory/#730_2_38824393632,2025-07-15 17:15:21+00:00,71.0,221.16666666666666
730,199873173,1752599718,1,6725,0.5,it is fun,2025-07-15 17:15:18+00:00,9.0,112.08333333333333
730,199872929,1752599511,1,30566,0.5,cool skins,2025-07-15 17:11:51+00:00,10.0,509.43333333333334
730,199872378,1752599076,1,277,0.5,Gold Gold Gold,2025-07-15 17:04:36+00:00,14.0,4.616666666666666
730,199871484,1752598294,1,754,0.5,i love gambling,2025-07-15 16:51:34+00:00,15.0,12.566666666666666
730,199870786,1752597683,0,25921,0.5,help yourself and dont do this.. i regret it,2025-07-15 16:41:23+00:00,44.0,432.01666666666665
730,199869778,1752596787,1,61176,0.5238095521926879,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀yes,2025-07-15 16:26:27+00:00,24.0,1019.6
730,199869764,1752596778,1,117793,0.5,if you don`t like life and want to get yelled at in Russian or Turkish then this game is perfect for you.,2025-07-15 16:26:18+00:00,105.0,1963.2166666666667
730,199869439,1752596510,1,14977,0.5,the game makes me rage daily  but the russians are funny  it funny  i like the game  trust play it,2025-07-15 16:21:50+00:00,98.0,249.61666666666667
730,199869312,1752596403,1,616,0.5,"GREAT GAME,",2025-07-15 16:20:03+00:00,11.0,10.266666666666667
730,199869239,1752596341,0,356,0.5,it won't launch please help,2025-07-15 16:19:01+00:00,27.0,5.933333333333334
730,199869202,1752596300,1,2018,0.5459132194519042,"people keep telling me to ""plant bomb"" ? what does that even mean",2025-07-15 16:18:20+00:00,65.0,33.63333333333333
730,199869196,1752596295,1,36871,0.5,waste your time here,2025-07-15 16:18:15+00:00,20.0,614.5166666666667
730,199868580,1752595769,1,1791,0.5,Good game You can learn Russian,2025-07-15 16:09:29+00:00,31.0,29.85
730,199868545,1752595742,1,24005,0.5,it is a good game if we play with discipline,2025-07-15 16:09:02+00:00,44.0,400.0833333333333
730,199868442,1752595652,0,16929,0.5,This game  has way more cons than pros. first off  everytime you join any kind of comp match theres gonna be someone trolling or killing you. The people who play this game are highly toxic towards other players.  The game decided to freeze right when i join a ranked game bc a packed lose. i restart my computer and verif y my game files. by the time i logged back in i had a 7 day cooldown. i tried to get it resolved by texting support.  but guess what? what kind of developers dont gaf about their customers. they said they couldnt reduce and kind of cooldowns. shit game with the worlds worst support. DONT RECOMMEND UNLESS YOU LOVE BEING MISERABLE AND LOVE GETTING SCAMMED. FIX YOUR SHIT GAME !!,2025-07-15 16:07:32+00:00,700.0,282.15
730,199867802,1752595107,1,64810,0.5,Like roulette fun until it turns Russia,2025-07-15 15:58:27+00:00,39.0,1080.1666666666667
730,199867796,1752595106,1,312811,0.5,Best game to play and get mad at LOL:),2025-07-15 15:58:26+00:00,38.0,5213.516666666666
730,199867738,1752595053,1,9741,0.5,this games pretty good,2025-07-15 15:57:33+00:00,22.0,162.35
730,199867118,1752594541,0,27459,0.5,"It's genuinely horrible, worst community on the planet. Took a break and first match back got constantly team killed and blocked in place",2025-07-15 15:49:01+00:00,137.0,457.65
730,199866976,1752594431,1,11757,0.5,if you are a schizo and didn`t take your pills best play to game,2025-07-15 15:47:11+00:00,64.0,195.95
730,199866705,1752594195,1,3056,0.4761904776096343,"The communities so awesome and helpful, especially to new players!     10/10",2025-07-15 15:43:15+00:00,76.0,50.93333333333333
730,199866205,1752593747,1,273,0.5,Best game ever!,2025-07-15 15:35:47+00:00,15.0,4.55
730,199865849,1752593460,1,3016,0.5,i cry my self to sleep,2025-07-15 15:31:00+00:00,22.0,50.266666666666666
730,199865809,1752593429,0,7582,0.5,För många jävla invandrare och negrar,2025-07-15 15:30:29+00:00,37.0,126.36666666666666
730,199865680,1752593325,0,1998,0.4855421781539916,Unplayable. This game was supposed to be smooth now its unplayable due to high end graphics. :(,2025-07-15 15:28:45+00:00,95.0,33.3
730,199865046,1752592846,1,25942,0.5238095521926879,"CS and beer make life feel fun like the way it used to be   You probably aren't going to make lifelong friends in this game. Mostly angry people, but there are occasionally some cool people playing too. I'm not sure what I would do without CS",2025-07-15 15:20:46+00:00,242.0,432.3666666666667
730,199865010,1752592806,1,17483,0.5,im best at this xD  love gaming <3,2025-07-15 15:20:06+00:00,34.0,291.3833333333333
730,199863628,1752591645,1,5042,0.5238095521926879,Best Game,2025-07-15 15:00:45+00:00,9.0,84.03333333333333
730,199863622,1752591642,1,15675,0.5,Fent laced gambling simulator.,2025-07-15 15:00:42+00:00,30.0,261.25
730,199863586,1752591613,1,7290,0.5,I played CS2 cuz The MongolZ,2025-07-15 15:00:13+00:00,28.0,121.5
730,199862860,1752590962,0,5630,0.5,too many cheaters fix please,2025-07-15 14:49:22+00:00,28.0,93.83333333333333
730,199862260,1752590459,0,14680,0.5454545617103576,"The game itself isn't so bad, but the amount of cheating in the game is incredible. You can expect a cheat in about 1 out of every 2 games at the moment. Not to mention the totally unbalanced matchmaking. The icing on the cake is the lack of communication and action from the developers to resolve these problems. Special mention should be made of the VAC anti cheat, which must be in version 5.0 and which does absolutely nothing, even in the face of the most obvious cheats. To sum up, this game is a pilgrimage where you'll discover plenty of ways to get f*****. Enjoy !!!",2025-07-15 14:40:59+00:00,575.0,244.66666666666666
730,199862245,1752590452,0,135103,0.5,nice season 2 ending announcement,2025-07-15 14:40:52+00:00,33.0,2251.7166666666667
730,199861605,1752589898,1,2042,0.5,if you want to lose brain cells this is the right game for you))))),2025-07-15 14:31:38+00:00,67.0,34.03333333333333
730,199860392,1752588846,1,76372,0.5,GOAT game,2025-07-15 14:14:06+00:00,9.0,1272.8666666666666
730,199860380,1752588839,1,65490,0.5,Its alright not a game id play much,2025-07-15 14:13:59+00:00,35.0,1091.5
730,199860339,1752588796,0,24959,0.5,too much cheater,2025-07-15 14:13:16+00:00,16.0,415.98333333333335
730,199860145,1752588640,1,5446,0.5,its to good to be true,2025-07-15 14:10:40+00:00,22.0,90.76666666666667
730,199859550,1752588126,1,16188,0.5,A great way to learn Russian👍,2025-07-15 14:02:06+00:00,29.0,269.8
730,199858923,1752587530,1,1718,0.5,geras zaidimas,2025-07-15 13:52:10+00:00,14.0,28.633333333333333
730,199858817,1752587427,1,8717,0.5,Yes things this game dose right:  -Contains slurs  -Contains Russians  -Ruled by Russians  -Can say the N-Word without consequentes  But the things that it dosent do right:  -No $ex  -No $ex  -No $ex  -No $ex,2025-07-15 13:50:27+00:00,208.0,145.28333333333333
730,199858564,1752587206,1,28305,0.5238095521926879,"Good game! I like this game, it has some troubles, but it is still good.",2025-07-15 13:46:46+00:00,72.0,471.75
730,199858215,1752586878,1,155641,0.5238095521926879,Legendary game!,2025-07-15 13:41:18+00:00,15.0,2594.016666666667
730,199857833,1752586499,1,1618,0.5,its a wery fun game to play,2025-07-15 13:34:59+00:00,27.0,26.966666666666665
730,199857260,1752585962,1,7627,0.5,Kinda good ig,2025-07-15 13:26:02+00:00,13.0,127.11666666666666
730,199857084,1752585805,1,9083,0.5,faking...,2025-07-15 13:23:25+00:00,9.0,151.38333333333333
730,199857053,1752585770,1,61958,0.5,m0NESY goat aura,2025-07-15 13:22:50+00:00,16.0,1032.6333333333334
730,199856845,1752585587,0,63386,0.5,psychicky narocna hra nedoporucuju,2025-07-15 13:19:47+00:00,34.0,1056.4333333333334
730,199856442,1752585218,0,12089,0.5258620381355285,"too much hackers, not worth it",2025-07-15 13:13:38+00:00,30.0,201.48333333333332
730,199856375,1752585145,0,17380,0.5,valve killed the game.,2025-07-15 13:12:25+00:00,22.0,289.6666666666667
730,199856299,1752585066,0,26791,0.5,"no matter how much you play it, its still ass",2025-07-15 13:11:06+00:00,45.0,446.51666666666665
730,199855620,1752584375,1,188168,0.5,It's ok.,2025-07-15 12:59:35+00:00,8.0,3136.133333333333
730,199855409,1752584171,1,21840,0.5,"Would ruin my mental health again 👍   The time I spent playing this game could’ve been spent:  learning a language finishing school fixing my sleep schedule forming meaningful human connections discovering inner peace touching grass  Instead, here's what I got:  permanent trust issues from solo queue a PhD in Slavic profanity anxiety every time I hear ""Rush B"" wrist pain from aim training that didn’t help flashbanged by teammates more than by enemies silver elite and a shattered ego  I now flinch when I hear ticking sounds and instinctively check corners in real life.  10/10. Would waste my youth again. CS2 isn’t a game. It’s a lifestyle. A curse. A personality trait.  P.S. If your crosshair looks like a Picasso painting, fix it. If you can’t hit shots in Casual, please don’t bless Competitive with your presence. Thanks.",2025-07-15 12:56:11+00:00,832.0,364.0
730,199855098,1752583844,1,5337,0.5,Best fps game,2025-07-15 12:50:44+00:00,13.0,88.95
730,199855078,1752583829,1,223513,0.5238095521926879,Great game IYKYK,2025-07-15 12:50:29+00:00,16.0,3725.2166666666667
730,199854440,1752583097,1,2397,0.5,ZAZA!!!!,2025-07-15 12:38:17+00:00,8.0,39.95
730,199854052,1752582723,0,60796,0.5,TOO MANY CHEATERS. IM TOO TIRED OF THIS.,2025-07-15 12:32:03+00:00,40.0,1013.2666666666667
